,anger,app,disapp,fear,joy,neg,neu,num,pos,sadness,sum_c
2020-04-16,0.26872342745012534,44.108897999999996,52.013569,0.512809331734438,0.10389185653548458,0.39016679385152075,0.25531450997492644,9173.0,0.3545186961735528,0.11457538427995204,-273.0789000000003
2020-04-17,0.27071290944123316,44.032825,52.060355,0.5183044315992292,0.09104046242774566,0.4265414258188825,0.24855491329479767,4152.0,0.32490366088631983,0.1199421965317919,-315.8051000000009
2020-04-18,0.2639640559583376,44.039269,52.015726,0.5162871438782805,0.09894822832635557,0.41437761666496475,0.25773511692024914,9793.0,0.32788726641478605,0.12080057183702644,-632.017599999999
2020-04-19,0.26215524594825135,44.105206,52.116035,0.508956497014501,0.10747796417401194,0.420813193062269,0.24736991754336082,7034.0,0.3318168893943702,0.12141029286323571,-448.13629999999887
2020-04-20,0.27093091334894615,44.06257,52.265749,0.5127341920374707,0.09879976580796253,0.40485948477751754,0.24326697892271662,6832.0,0.3518735362997658,0.11753512880562061,-272.11239999999947
2020-04-21,0.2455097394384012,43.721278999999996,52.146827,0.5399696433088793,0.09018466987098406,0.4125980268150772,0.24209461168732607,7906.0,0.3453073614975968,0.1243359473817354,-427.3727999999996
2020-04-22,0.2701576136511658,43.583277,52.40858,0.5035821284355868,0.10420737267161652,0.40849290087273676,0.2554383222613,7677.0,0.33606877686596326,0.12205288524163084,-395.2613000000001
2020-04-23,0.2641848523748395,43.449942,52.55386800000001,0.5198973042362003,0.10783055198973042,0.39486521181001283,0.25750962772785624,3895.0,0.34762516046213093,0.10808729139922978,-170.27840000000035
2020-04-24,0.2820139226161567,43.431835,52.405246999999996,0.49813825481625384,0.10587663914521613,0.40747935891209325,0.25012141816415734,6177.0,0.3423992229237494,0.11397118342237332,-316.51419999999996
2020-04-25,0.2698719497463155,43.428729,52.447502,0.5237980188451317,0.09905774341628412,0.41362647982604495,0.24812756704518,4139.0,0.3382459531287751,0.10727228799226866,-258.9953999999995
2020-04-26,0.2659444613976198,43.428729,52.447502,0.5173939578883124,0.10192249008239243,0.40860543179737563,0.25267012511443393,6554.0,0.33872444308819044,0.11473909063167531,-374.7169999999999
2020-04-27,0.25589269436124495,43.258787,52.579021999999995,0.5119156140122412,0.11121239744758432,0.40994921213699703,0.23609845031905197,7679.0,0.35395233754395106,0.12097929417892955,-372.3954999999999
2020-04-28,0.2591487152867895,42.599133,52.57119300000001,0.5271217233324682,0.09940306254866338,0.4000778614066961,0.2512328056060213,7706.0,0.34868933298728266,0.1143264988320789,-348.60419999999914
2020-04-29,0.24199341514516612,42.563159000000006,52.66800500000001,0.5410056869200838,0.10550733313379228,0.38162226878180183,0.2542651900628554,6682.0,0.3641125411553427,0.1114935648009578,-179.21880000000073
2020-04-30,0.23920265780730898,42.921096,52.389264000000004,0.5362679955703211,0.09800664451827243,0.39894795127353266,0.25221483942414175,3612.0,0.3488372093023256,0.12652270210409744,-119.11180000000027
2020-05-01,0.2668403423892817,43.301039,50.683923,0.5217714923706737,0.09973948641607741,0.4264979531075549,0.22553033122441385,2687.0,0.34797171566803126,0.11164867882396724,-166.3475000000001
2020-05-02,0.24821002386634844,43.361511,50.656975,0.5503579952267303,0.09307875894988067,0.46539379474940334,0.2081145584725537,2095.0,0.32649164677804293,0.10835322195704057,-185.2865000000003
2020-05-03,0.254035683942226,43.361511,50.656975,0.5123194562446899,0.12574341546304163,0.41971112999150384,0.23874256584536957,1177.0,0.3415463041631266,0.10790144435004248,-71.12880000000008
